NEW_ACCOUNT,NEW_LICNO,OLD_ACCOUNT,OLD_LICNO,LICENSEE,SERVICE,TRANSMIT_FREQ,RECEIVE_FREQ,TRANSMIT_LOWER,TRANSMIT_UPPER,TRANSMIT_BW,LOCATION,PROV,LATITUDE,LONGITUDE,SITE_ELEV,STUCT_HT,TX_MFR,TX_MODEL,TX_PWR,TX_PWR_TYPE,BW_EMISSION,TX_ANT_MFR,TX_ANT_MODEL,TX_ANT_HT,TX_ANT_AZIM,TX_ANT_ELEV_ANGLE,TX_ANT_GAIN,TX_ANT_DIRECTIONAL,TX_LINE_LOSS,ZONE_ENHANCER,LAST_MOD_DATE,LAST_UPLOAD_DATE
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage/Kenaston -,MB,49.8778,-97.2044,1,52,ZZ,HUAWEI,20,I,5K00LTE,ZZ,5NPX1006F,50.2,345,,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage/Kenaston -,MB,49.8778,-97.2044,1,52,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,52,170,8,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage/Kenaston -,MB,49.8778,-97.2044,1,52,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,52,265,8,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage/Kenaston -,MB,49.8778,-97.2044,1,52,ZZ,HUAWEI,20,I,5K00LTE,ZZ,5NPX1006F,50.2,0,,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage/Kenaston -,MB,49.8778,-97.2044,1,52,ZZ,HUAWEI,20,I,5K00LTE,ZZ,5NPX1006F,50.2,20,,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage/Kenaston -,MB,49.8778,-97.2044,1,52,ZZ,HUAWEI,20,I,5K00LTE,ZZ,5NPX1006F,50.2,35,,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Munroe/Watt - 505 M,MB,49.9178,-97.0978,1,45.3,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,45.3,109,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Munroe/Watt - 505 M,MB,49.9178,-97.0978,1,45.3,ZZ,HUAWEI,20,I,5K00LTE,ZZ,BSA-M65-19R010-02,45.3,208,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Munroe/Watt - 505 M,MB,49.9178,-97.0978,1,45.3,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,40.7,348,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Dakota/Chesterfield,MB,49.8342,-97.1106,1,40.1,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,35,20,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Dakota/Chesterfield,MB,49.8342,-97.1106,1,40.1,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,40.1,120,2,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Dakota/Chesterfield,MB,49.8342,-97.1106,1,40.1,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,40.1,240,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - St Mary's Rd/Perime,MB,49.7956,-97.1103,1,66,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,66,35,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Cumberland - 461 Cu,MB,49.8981,-97.1506,1,26.5,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,26.5,337,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Munroe/Watt - 505 M,MB,49.9178,-97.0978,1,45.3,ZZ,HUAWEI,20,I,5K00LTE,ZZ,BSA-M65-19R010-02,45.3,252,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Cumberland - 461 Cu,MB,49.8981,-97.1506,1,26.5,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,26.5,208,7,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - King Edward/Notre D,MB,49.9183,-97.2117,1,31.5,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,31.5,80,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - King Edward/Notre D,MB,49.9183,-97.2117,1,31.5,ZZ,HUAWEI,20,I,5K00LTE,ZZ,BSA-M65-19R010-02,31.5,158,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - King Edward/Notre D,MB,49.9183,-97.2117,1,31.5,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,31.5,338,7,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Mcleod Av/Roch St -,MB,49.9367,-97.0917,1,43,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,43,100,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Mcleod Av/Roch St -,MB,49.9367,-97.0917,1,43,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,43,225,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Broadway/Garry - 5,MB,49.8806,-97.1369,1,26.7,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-3333B-XDM,26.7,4,6,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Broadway/Garry - 5,MB,49.8806,-97.1369,1,26.7,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-3333B-XDM,26.7,100,2,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Grant/Cambridge - 1,MB,49.8522,-97.1736,1,34.2,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,34.2,350,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Kenaston Blvd/McGil,MB,49.8219,-97.2108,1,46.5,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,46.5,50,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Kenaston Blvd/McGil,MB,49.8219,-97.2108,1,46.5,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,46.5,160,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Kenaston Blvd/McGil,MB,49.8219,-97.2108,1,46.5,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,46.5,290,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - King Edward/Notre D,MB,49.9183,-97.2117,1,31.5,ZZ,HUAWEI,20,I,5K00LTE,ZZ,BSA-M65-19R010-02,31.5,202,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Powers - 145 Powers,MB,49.9156,-97.1433,1,39,ZZ,HUAWEI,20,I,5K00LTE,ZZ,BSA-M65-19R010-02,39,358,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Powers - 145 Powers,MB,49.9156,-97.1433,1,39,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,39,138,7,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Jefferson Ave/Adsum,MB,49.9567,-97.1722,1,22,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,20,0,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Jefferson Ave/Adsum,MB,49.9567,-97.1722,1,22,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,20,140,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Jefferson Ave/Adsum,MB,49.9567,-97.1722,1,22,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,22,240,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Prest Ave/Main St -,MB,49.9744,-97.0822,1,46.4,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,46.4,29,2,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Prest Ave/Main St -,MB,49.9744,-97.0822,1,46.4,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,46.4,128,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Prest Ave/Main St -,MB,49.9744,-97.0822,1,46.4,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,46.4,290,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Saskatchewan Ave/ C,MB,49.9033,-97.2783,1,40,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,40,240,6,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Saskatchewan Ave/ C,MB,49.9033,-97.2783,1,40,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,40,350,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Saskatchewan Ave/ C,MB,49.9033,-97.2783,1,40,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,40,120,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - St Mary's Rd/Perime,MB,49.7956,-97.1103,1,66,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,66,170,2,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage/Westwood -,MB,49.8789,-97.2931,1,38.2,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,38.2,76,8,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Ellice/Banning/Burn,MB,49.8939,-97.17,1,31.7,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,31.7,68,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Ellice/Banning/Burn,MB,49.8939,-97.17,1,31.7,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,31.7,208,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Ellice/Banning/Burn,MB,49.8939,-97.17,1,31.7,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,31.7,288,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Henderson Hwy/Forti,MB,49.9503,-97.0819,1,41.3,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,41.3,190,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Henderson Hwy/Forti,MB,49.9503,-97.0819,1,41.3,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,41.3,300,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Commercial Ave / Ki,MB,49.9536,-97.2114,1,42,ZZ,HUAWEI,20,I,5K00LTE,ZZ,BSA-M65-19R010-02,42,63,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Commercial Ave / Ki,MB,49.9536,-97.2114,1,42,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,42,220,6,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Commercial Ave / Ki,MB,49.9536,-97.2114,1,42,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,42,340,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Chenier/Harvo - 183,MB,49.8233,-97.1539,1,29,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,29,0,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Chenier/Harvo - 183,MB,49.8233,-97.1539,1,29,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,29,100,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Chenier/Harvo - 183,MB,49.8233,-97.1539,1,29,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,23.2,230,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage Ave/Mt Roya,MB,49.8756,-97.2467,1,28.2,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,26.7,85,6,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage Ave/Mt Roya,MB,49.8756,-97.2467,1,28.2,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,28.2,200,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage Ave/Mt Roya,MB,49.8756,-97.2467,1,28.2,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,26,320,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Broadway/Garry - 5,MB,49.8806,-97.1369,1,26.7,ZZ,HUAWEI,20,I,5K00LTE,ZZ,HPA-33R-BWW-H6,26.7,300,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Commercial Ave / Ki,MB,49.9536,-97.2114,1,42,ZZ,HUAWEI,20,I,5K00LTE,ZZ,BSA-M65-19R010-02,42,107,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Mcleod Av/Roch St -,MB,49.9367,-97.0917,1,43,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,43,335,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Nassau - 260 Nassau,MB,49.8728,-97.145,1,42,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,42,21,7,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Nassau - 260 Nassau,MB,49.8728,-97.145,1,42,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,40.1,138,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Nassau - 260 Nassau,MB,49.8728,-97.145,1,42,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,42,270,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - McPhillips St/Jarvi,MB,49.9181,-97.1689,1,30,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,30,160,6,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - McPhillips St/Jarvi,MB,49.9181,-97.1689,1,30,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,30,290,7,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Dafoe Rd/Gillson St,MB,49.8081,-97.1342,1,20,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,20,30,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Dafoe Rd/Gillson St,MB,49.8081,-97.1342,1,20,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,20,140,3,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Dafoe Rd/Gillson St,MB,49.8081,-97.1342,1,20,ZZ,HUAWEI,20,I,5K00LTE,ZZ,HPA-33R-BWW-H6,20,315,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Archibald St/ Eliza,MB,49.8786,-97.0961,1,40,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,38,110,7,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Archibald St/Nairn,MB,49.9025,-97.1042,1,30,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,30,65,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Hargrave St/Portage,MB,49.8925,-97.1444,1,27,ZZ,HUAWEI,20,I,5K00LTE,ZZ,BSA-M65-19R010-02,27,58,9,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Hargrave St/Portage,MB,49.8925,-97.1444,1,27,ZZ,HUAWEI,20,I,5K00LTE,ZZ,BSA-M65-19R010-02,27,102,9,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Archibald St/Nairn,MB,49.9025,-97.1042,1,30,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,30,200,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Marryland/Wellingto,MB,49.8861,-97.1553,1,39,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,39,50,10,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Marryland/Wellingto,MB,49.8861,-97.1553,1,39,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,37.2,185,6,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg Pacific Ave/Princess,MB,49.9022,-97.1392,1,47,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-3333B-XDM,47,50,7,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg Pacific Ave/Princess,MB,49.9022,-97.1392,1,47,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-3333B-XDM,41.8,113,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg Pacific Ave/Princess,MB,49.9022,-97.1392,1,47,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-3333B-XDM,47,290,9,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Springfield Rd/Mols,MB,49.9294,-97.0447,1,37,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,37,20,1,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Springfield Rd/Mols,MB,49.9294,-97.0447,1,37,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,37,140,2,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Springfield Rd/Mols,MB,49.9294,-97.0447,1,37,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,37,260,5,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage/Westwood -,MB,49.8789,-97.2931,1,38.2,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,38.2,302,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Hwy 1/Perimeter Hwy,MB,49.82,-96.94,1,50,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,50,120,1,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Notre Dame/Arlingto,MB,49.9036,-97.1686,1,36,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,36,35,8,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Cumberland - 461 Cu,MB,49.8981,-97.1506,1,26.5,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,26.5,46,7,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Headingley - Roblin Blvd/Perim,MB,49.8614,-97.3281,1,45,ZZ,HUAWEI,20,I,5K00LTE,ZZ,ADFD1820-33B-A2M,45,90,6,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Headingley - Roblin Blvd/Perim,MB,49.8614,-97.3281,1,45,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,45,190,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Portage/Westwood -,MB,49.8789,-97.2931,1,38.2,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,38.2,215,7,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Hwy 1/Perimeter Hwy,MB,49.82,-96.94,1,50,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,50,250,4,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Hwy 1/Perimeter Hwy,MB,49.82,-96.94,1,50,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX306R3-6P,50,340,1,1,N,1,N,10-JAN-16,02-FEB-16
007090900823,010282901-001,90900823,5163668,TELUS Communications Company,MBS,707,737,704,710,6,Winnipeg - Notre Dame/Arlingto,MB,49.9036,-97.1686,1,36,ZZ,HUAWEI,20,I,5K00LTE,ZZ,UNNPX206R-6P,36,115,5,1,N,1,N,10-JAN-16,02-FEB-16
